,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
TRBV20-1,1.0,0.0,18.420680753952368,1.4115707e-08,3.7708833e-06,1e-07,0.5,-7.287009,-7.1896467,1.7295572,-14.18128,-1.8971615,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV7-9,0.9984,0.0016000000000000458,6.4361441284049565,7.8968805e-09,1.3642831e-06,1e-07,0.5,-6.8242455,-6.7564173,1.7250854,-13.295675,-0.830246,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV5-78,0.991,0.009000000000000008,4.701488855974091,6.738337e-09,1.3650914e-06,1e-07,0.5,-6.76655,-6.645464,2.059623,-14.128878,-0.98236847,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV12-3,1.0,0.0,18.420680753952368,2.124853e-08,2.4931737e-06,1e-07,0.5,-6.451765,-6.3706045,1.3233863,-12.403236,-2.3119469,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV1-17,1.0,0.0,18.420680753952368,9.527635e-09,9.664456e-07,1e-07,0.5,-6.4421363,-6.420044,1.2569668,-9.979795,-2.5488968,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV6-6,1.0,0.0,18.420680753952368,8.566409e-09,9.408314e-07,1e-07,0.5,-6.3554935,-6.2715216,1.3951104,-11.73333,-1.8320293,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TNFSF13,1.0,0.0,18.420680753952368,4.4529554e-07,3.289152e-05,1e-07,0.5,-6.3134103,-6.402398,1.3883595,-10.011532,-0.80135536,0.0,0.073520444,0.0,0.14285714285714285,0.0,0.5806976,True,Tumor vs Normal,Tumor,Normal
TRBV5-4,1.0,0.0,18.420680753952368,6.7123547e-09,6.71171e-07,1e-07,0.5,-6.1739564,-6.06775,1.2571372,-11.883806,-2.1479225,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV9-2,1.0,0.0,18.420680753952368,3.7501746e-08,3.6686706e-06,1e-07,0.5,-6.0994644,-6.008012,1.488828,-12.092164,-1.5989475,0.0,0.03563408,0.0,0.047619047619047616,0.0,0.26974404,True,Tumor vs Normal,Tumor,Normal
TRBV3-1,0.9952,0.0048000000000000265,5.334325730788133,7.606071e-09,7.686614e-07,1e-07,0.5,-6.0458784,-5.9352007,1.6105726,-12.408096,-0.89699364,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
DBNDD2,1.0,0.0,18.420680753952368,4.141012e-07,2.7403044e-05,1e-07,0.5,-6.009987,-6.041176,0.7496709,-8.111571,-3.2887764,0.0,0.040062506,0.0,0.09523809523809523,0.0,0.3068502,True,Tumor vs Normal,Tumor,Normal
TRBV4-2,1.0,0.0,18.420680753952368,2.3148882e-08,2.1669925e-06,1e-07,0.5,-5.897504,-5.810258,1.3536671,-12.54184,-1.4937305,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
SLC9A3,1.0,0.0,18.420680753952368,8.9724985e-08,4.8069887e-06,1e-07,0.5,-5.8933415,-5.9558735,1.1861231,-9.419359,-2.30513,0.0,0.024012968,0.0,0.047619047619047616,0.0,0.19521937,True,Tumor vs Normal,Tumor,Normal
TRAV26-2,0.9994,0.0006000000000000449,7.417964066154244,2.1003242e-08,1.5737721e-06,1e-07,0.5,-5.874372,-5.8415537,1.4525044,-12.075835,0.13498116,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV5-1,0.9992,0.0008000000000000229,7.13008602021168,1.5363414e-08,1.5705757e-06,1e-07,0.5,-5.806769,-5.6309376,1.6884962,-12.586601,-0.38078117,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV3-20,1.0,0.0,18.420680753952368,1.8840232e-07,1.1213213e-05,1e-07,0.5,-5.744098,-5.678934,1.4500521,-12.049147,-1.1764278,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV6-5,0.9994,0.0006000000000000449,7.417964066154244,2.81251e-08,1.9632555e-06,1e-07,0.5,-5.715325,-5.659216,1.5166993,-11.557195,-0.4916458,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
LIME1,1.0,0.0,18.420680753952368,3.4338477e-08,2.0888056e-06,1e-07,0.5,-5.6664524,-5.5718994,1.2153306,-9.710448,-1.9131718,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
PDF,1.0,0.0,18.420680753952368,1.6387706e-07,8.312173e-06,1e-07,0.5,-5.636138,-5.655737,0.7589425,-8.170025,-3.052784,0.0,0.013565718,0.0,0.023809523809523808,0.0,0.12631121,True,Tumor vs Normal,Tumor,Normal
ZGPAT,1.0,0.0,18.420680753952368,4.915543e-07,2.383939e-05,1e-07,0.5,-5.6028924,-5.6375747,0.72636,-7.798299,-2.754692,0.0,0.0359402,0.0,0.09523809523809523,0.0,0.27557322,True,Tumor vs Normal,Tumor,Normal
TRBV7-2,1.0,0.0,18.420680753952368,1.1079153e-07,6.6334046e-06,1e-07,0.5,-5.5788336,-5.4930725,1.5379579,-11.212574,-0.8712616,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV5-51,1.0,0.0,18.420680753952368,5.012307e-08,2.7605881e-06,1e-07,0.5,-5.5257273,-5.444562,1.1831704,-9.736935,-1.9539948,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV29-1,0.9986,0.0013999999999999568,6.569874928627714,1.7641051e-08,1.307565e-06,1e-07,0.5,-5.5138183,-5.4211025,1.603883,-11.404013,-0.44181824,0.0,0.03374772,0.0,0.023809523809523808,0.0,0.25494134,True,Tumor vs Normal,Tumor,Normal
GPR25,0.9588,0.041200000000000014,3.1472440139160347,7.372395e-09,5.131612e-07,1e-07,0.5,-5.4914827,-5.4460096,1.7379465,-13.615826,0.31232643,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
CCL24,0.9994,0.0006000000000000449,7.417964066154244,6.3496664e-08,2.9150021e-06,1e-07,0.5,-5.453331,-5.4206934,1.5875798,-12.360409,-0.41566658,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV3-11,0.9996,0.00039999999999995595,7.823620941151559,5.755964e-07,2.8042627e-05,1e-07,0.5,-5.4525743,-5.572647,1.6245087,-10.3952055,-0.4030838,0.0,0.023765592,0.0,0.023809523809523808,0.0,0.1582477,True,Tumor vs Normal,Tumor,Normal
TRBV6-2,0.9998,0.00019999999999997797,8.516943182665639,2.3767615e-08,1.391275e-06,1e-07,0.5,-5.4191666,-5.3437777,1.2993901,-11.669125,-0.7838497,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
P2RY12,0.9944,0.005600000000000049,5.179371166799013,7.577039e-08,4.465911e-06,1e-07,0.5,-5.394412,-5.3604813,1.5520828,-10.028297,0.5412159,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TREX1,1.0,0.0,18.420680753952368,1.5890588e-07,7.5784237e-06,1e-07,0.5,-5.3922276,-5.4516506,1.0684413,-8.765029,-2.0724602,0.0,0.016607687,0.0,0.047619047619047616,0.0,0.13299516,True,Tumor vs Normal,Tumor,Normal
TRBV19,1.0,0.0,18.420680753952368,8.805465e-08,5.169653e-06,1e-07,0.5,-5.3899264,-5.2837048,1.3579403,-11.259022,-1.2133007,0.0,0.021551803,0.0,0.047619047619047616,0.0,0.17294157,True,Tumor vs Normal,Tumor,Normal
IGLV1-40,1.0,0.0,18.420680753952368,4.3508315e-08,2.271842e-06,1e-07,0.5,-5.385979,-5.4417963,1.2381958,-9.099712,-1.3882332,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV7-6,0.9946,0.00539999999999996,5.215939850914573,1.3983885e-08,9.115855e-07,1e-07,0.5,-5.365081,-5.2798214,1.5836033,-11.768469,0.28448105,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV2,0.9998,0.00019999999999997797,8.516943182665639,1.7319612e-08,1.0453795e-06,1e-07,0.5,-5.327964,-5.2466574,1.3738375,-11.823555,-1.1862717,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
AC124312.1,1.0,0.0,18.420680753952368,8.521383e-08,3.5456949e-06,1e-07,0.5,-5.322176,-5.3416204,1.0050037,-8.538551,-1.1834087,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV3-15,1.0,0.0,18.420680753952368,6.905143e-08,3.4875625e-06,1e-07,0.5,-5.3047476,-5.3698616,1.3421112,-9.019765,-1.5169563,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV6-1,0.9984,0.0016000000000000458,6.4361441284049565,2.4106816e-08,1.3713844e-06,1e-07,0.5,-5.303241,-5.2171288,1.4679173,-11.414529,-0.12924957,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
DPH1,1.0,0.0,18.420680753952368,5.5436544e-07,2.2816732e-05,1e-07,0.5,-5.2933774,-5.277926,0.73648083,-7.8258514,-2.8982944,0.0,0.028407052,0.0,0.07142857142857142,0.0,0.22422536,True,Tumor vs Normal,Tumor,Normal
TRAV29DV5,0.9964,0.0036000000000000476,5.623212170188158,1.1693901e-08,6.478839e-07,1e-07,0.5,-5.287717,-5.17095,1.566062,-11.724541,-0.7798481,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV9,1.0,0.0,18.420680753952368,2.9617231e-08,1.9196852e-06,1e-07,0.5,-5.2530837,-5.157092,1.5575805,-12.958925,-0.86824226,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
ATRIP,1.0,0.0,18.420680753952368,2.534251e-07,1.001489e-05,1e-07,0.5,-5.246015,-5.233737,1.198408,-9.729244,-1.2659988,0.0,0.016630951,0.0,0.047619047619047616,0.0,0.12709156,True,Tumor vs Normal,Tumor,Normal
TRAV8-4,0.9978,0.0021999999999999797,6.11709095964051,2.1574238e-08,1.1934526e-06,1e-07,0.5,-5.242901,-5.154829,1.5537214,-11.171703,-0.4289322,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV1-2,1.0,0.0,18.420680753952368,4.1766054e-08,2.3394355e-06,1e-07,0.5,-5.209582,-5.2516594,1.523925,-10.261871,-0.96715546,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
EDC4,1.0,0.0,18.420680753952368,1.8608874e-07,6.3330413e-06,1e-07,0.5,-5.204982,-5.29115,0.9607035,-7.865162,-1.7549152,0.0,0.030680124,0.0,0.047619047619047616,0.0,0.27153835,True,Tumor vs Normal,Tumor,Normal
TRBV10-3,0.9962,0.0038000000000000256,5.568944352369496,1.3573657e-08,6.4093666e-07,1e-07,0.5,-5.1943455,-5.1641216,1.4293483,-10.388256,0.002161026,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV1-2,0.9344,0.06559999999999999,2.6563287743869615,7.083911e-09,3.6241303e-07,1e-07,0.5,-5.1717496,-5.0643854,1.7924515,-12.001499,-0.076135635,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV5-6,0.9974,0.0026000000000000467,5.949636611964186,1.3506807e-08,6.93038e-07,1e-07,0.5,-5.164997,-5.047283,1.4648244,-11.556864,-0.88360023,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV24-1,0.9976,0.0023999999999999577,6.029879500378016,2.7092936e-08,1.6996397e-06,1e-07,0.5,-5.1611094,-5.032119,1.6251817,-13.048556,-0.33711815,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV11-2,0.9856,0.014399999999999968,4.226021701899203,2.122551e-08,9.231963e-07,1e-07,0.5,-5.1366644,-5.1982355,1.5710448,-11.012857,1.0243645,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV27,0.9996,0.00039999999999995595,7.823620941151559,1.3095178e-08,7.9567127e-07,1e-07,0.5,-5.121694,-4.9486847,1.4148263,-12.388482,-1.0203552,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV12-4,0.9886,0.011399999999999966,4.462675578395129,8.7164915e-09,4.290883e-07,1e-07,0.5,-5.1152115,-5.0273676,1.4564283,-11.071447,-0.46918678,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV12-5,0.9874,0.012599999999999945,4.361377628344464,2.149817e-08,9.788487e-07,1e-07,0.5,-5.111918,-5.3037357,1.5765314,-9.664793,0.065193176,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV1-5,1.0,0.0,18.420680753952368,2.65661e-07,1.1563077e-05,1e-07,0.5,-5.106254,-5.1543403,1.301212,-9.741054,-1.341711,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV30,0.9868,0.01319999999999999,4.314249807621173,1.9680018e-08,8.943526e-07,1e-07,0.5,-5.028319,-5.025465,1.578655,-11.181614,0.61416626,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
MRPS24,1.0,0.0,18.420680753952368,9.973561e-07,3.518391e-05,1e-07,0.5,-5.0225196,-5.0279717,0.7564734,-7.2274284,-2.4515495,0.0,0.05268947,0.0,0.14285714285714285,0.0,0.41921604,True,Tumor vs Normal,Tumor,Normal
SEPHS2,1.0,0.0,18.420680753952368,1.2239176e-06,3.471608e-05,1e-07,0.5,-4.999945,-5.131312,0.9664942,-8.085162,-2.0924454,0.0,0.045567796,0.0,0.09523809523809523,0.0,0.36342067,True,Tumor vs Normal,Tumor,Normal
TRBV18,0.9872,0.012800000000000034,4.345426711105514,1.4960559e-08,7.4903426e-07,1e-07,0.5,-4.9939127,-4.878216,1.6447024,-11.228041,-0.0976696,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV14DV4,0.9886,0.011399999999999966,4.462675578395129,2.1178177e-08,8.834932e-07,1e-07,0.5,-4.98039,-4.905553,1.7001144,-11.981556,0.16895866,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV8-6,0.9888,0.011199999999999988,4.480577425658903,2.3527065e-08,9.802693e-07,1e-07,0.5,-4.9578505,-4.946456,1.513198,-11.576263,0.3328209,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
GET4,1.0,0.0,18.420680753952368,4.5711343e-07,1.3811052e-05,1e-07,0.5,-4.93606,-4.9585037,0.74212205,-7.707697,-2.3166924,0.0,0.013656733,0.0,0.047619047619047616,0.0,0.10732773,True,Tumor vs Normal,Tumor,Normal
IGKV1-16,0.9966,0.0033999999999999586,5.680571123087171,3.9105647e-08,1.369082e-06,1e-07,0.5,-4.8838735,-4.9511013,1.3727473,-9.507151,0.23576927,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
WBP1,1.0,0.0,18.420680753952368,1.4522785e-06,4.228103e-05,1e-07,0.5,-4.8597617,-4.8849754,0.61501426,-6.696847,-2.6337795,0.0,0.13550341,0.0,0.26190476190476186,0.0,1.0958934,True,Tumor vs Normal,Tumor,Normal
TRAV8-1,0.9988,0.0011999999999999789,6.724224678325084,3.029061e-08,1.130415e-06,1e-07,0.5,-4.859477,-4.818962,1.3017052,-9.66889,-0.38425446,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
FKBP1C,1.0,0.0,18.420680753952368,1.9007113e-07,6.6314506e-06,1e-07,0.5,-4.8587666,-4.780841,1.0830084,-8.546412,-1.6972008,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV12-1,0.9892,0.010800000000000032,4.517349485700766,1.6470542e-08,7.161935e-07,1e-07,0.5,-4.8346725,-4.7759275,1.4702744,-11.8528385,0.87047577,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV21-1,0.9992,0.0008000000000000229,7.13008602021168,2.3040545e-08,7.8124935e-07,1e-07,0.5,-4.816258,-4.807539,1.3110305,-9.7545395,0.051008224,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV4-1,0.9672,0.03280000000000005,3.3839764893716042,1.5132933e-08,6.784279e-07,1e-07,0.5,-4.8033333,-4.767186,1.6166353,-10.9245205,1.2285805,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV26-1,0.9988,0.0011999999999999789,6.724224678325084,4.4528733e-08,1.6244419e-06,1e-07,0.5,-4.7817116,-4.6924515,1.275687,-10.289136,-0.01854515,0.0,0.012461643,0.0,0.023809523809523808,0.0,0.1029474,True,Tumor vs Normal,Tumor,Normal
TRAV35,0.9998,0.00019999999999997797,8.516943182665639,3.9253266e-08,1.5370867e-06,1e-07,0.5,-4.7542615,-4.698717,1.2776991,-10.479814,-0.8477535,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV13-1,0.9912,0.00880000000000003,4.724163482556559,1.8670352e-08,7.0318055e-07,1e-07,0.5,-4.7292776,-4.60577,1.5264962,-10.72611,0.42822075,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
ATXN7,0.998,0.0020000000000000018,6.212601105784058,3.1955038e-05,1.3525352e-06,1e-07,0.5,4.7036233,4.682759,1.504232,-0.3715706,8.758402,0.048619863,0.0,0.21739130434782608,0.0,0.34031203,0.0,True,Tumor vs Normal,Tumor,Normal
PRR4,1.0,0.0,18.420680753952368,1.3352654e-05,6.0068027e-07,1e-07,0.5,4.7020483,4.704685,1.2676669,0.9016819,8.560123,0.029052373,0.0,0.08695652173913043,0.0,0.20537415,0.0,True,Tumor vs Normal,Tumor,Normal
ELL3,1.0,0.0,18.420680753952368,1.850154e-07,4.9765968e-06,1e-07,0.5,-4.67286,-4.6886187,0.8731455,-7.839218,-1.8072205,0.0,0.012988429,0.0,0.023809523809523808,0.0,0.10474044,True,Tumor vs Normal,Tumor,Normal
TRDV1,0.9988,0.0011999999999999789,6.724224678325084,6.576598e-08,2.0605698e-06,1e-07,0.5,-4.6685786,-4.611966,1.4313715,-10.65084,0.4158268,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
BCKDHA,1.0,0.0,18.420680753952368,1.0566438e-06,2.7164686e-05,1e-07,0.5,-4.662975,-4.708482,1.0730542,-7.691699,-1.2295246,0.0,0.057913467,0.0,0.11904761904761904,0.0,0.49103093,True,Tumor vs Normal,Tumor,Normal
IGKV1-6,0.9968,0.0031999999999999806,5.741396223264499,5.4181477e-08,1.7293175e-06,1e-07,0.5,-4.628881,-4.605769,1.426323,-9.479242,-0.015218735,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
MT-ATP8,1.0,0.0,18.420680753952368,4.7348367e-05,0.0011884843,1e-07,0.5,-4.580131,-4.5601473,1.1350521,-7.8047333,-1.6835442,0.05889383,1.3535728,0.21739130434782608,0.9047619047619054,0.4754014,11.709651,True,Tumor vs Normal,Tumor,Normal
TRAV21,0.9886,0.011399999999999966,4.462675578395129,2.3345772e-08,7.0059843e-07,1e-07,0.5,-4.5775185,-4.503475,1.5730174,-10.443756,0.22245789,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
AL645728.1,0.9974,0.0026000000000000467,5.949636611964186,4.8420738e-08,1.2670159e-06,1e-07,0.5,-4.55642,-4.56209,1.3168417,-8.873089,0.4382267,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV27,0.9882,0.011800000000000033,4.427784737602169,1.6751995e-08,6.5450064e-07,1e-07,0.5,-4.5345416,-4.4108725,1.5522342,-12.027264,0.5103817,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV12-2,0.9814,0.01859999999999995,3.965818015491911,1.4936147e-08,4.996892e-07,1e-07,0.5,-4.527764,-4.3826647,1.5419434,-11.696108,-0.09823799,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
DNAJC25-GNG10,1.0,0.0,18.420680753952368,8.4923767e-07,2.021134e-05,1e-07,0.5,-4.524771,-4.528882,0.8432398,-7.189904,-1.6631489,0.008182939,0.05813532,0.043478260869565216,0.14285714285714285,0.05515973,0.47284535,True,Tumor vs Normal,Tumor,Normal
ABCF2,1.0,0.0,18.420680753952368,2.2262535e-05,1.2209999e-06,1e-07,0.5,4.5128326,4.6553264,1.0830208,1.323843,7.2559185,0.0151294805,0.0,0.08695652173913043,0.0,0.10425784,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV1-69,0.9274,0.0726,2.5474199231684067,1.6870068e-08,5.4267673e-07,1e-07,0.5,-4.507209,-4.538187,1.7170132,-10.867174,0.9759655,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV4-39,0.9984,0.0016000000000000458,6.4361441284049565,3.255596e-07,9.7686525e-06,1e-07,0.5,-4.4948816,-4.4968843,1.3202022,-9.501781,0.6354294,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
PDE4C,0.9762000000000001,0.023799999999999932,3.7139814928514445,6.9917464e-06,2.9972128e-07,1e-07,0.5,4.4809046,4.6082535,2.0154116,-2.2323685,10.246786,0.015466161,0.0,0.08695652173913043,0.0,0.113007925,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV18,1.0,0.0,18.420680753952368,6.594517e-08,1.6046215e-06,1e-07,0.5,-4.4704547,-4.4778414,1.0137675,-7.954273,-0.717577,0.0,0.00909016,0.0,0.023809523809523808,0.0,0.06999416,True,Tumor vs Normal,Tumor,Normal
ARHGEF18,1.0,0.0,18.420680753952368,2.2246223e-07,4.872691e-06,1e-07,0.5,-4.4636493,-4.50817,0.963313,-7.3426266,-1.3206234,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV39,0.9542,0.04579999999999995,3.036588994101264,1.1712558e-08,2.7936846e-07,1e-07,0.5,-4.4613853,-4.4386253,1.5088637,-9.677164,1.7079391,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
AC233755.2,0.9664,0.03359999999999996,3.359051472940072,2.0148516e-08,5.3858196e-07,1e-07,0.5,-4.4305286,-4.424204,1.534862,-10.443989,0.17017174,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
HIST1H2BB,0.9974,0.0026000000000000467,5.949636611964186,2.6318918e-07,5.086322e-06,1e-07,0.5,-4.427807,-4.4781723,1.3772945,-9.4037695,0.118637085,0.0,0.020431058,0.0,0.023809523809523808,0.0,0.17499332,True,Tumor vs Normal,Tumor,Normal
IGHV3-33,0.9992,0.0008000000000000229,7.13008602021168,7.974306e-08,2.244826e-06,1e-07,0.5,-4.4069433,-4.3781757,1.4092946,-9.84285,-0.58613014,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
RPA4,0.9538,0.04620000000000002,3.0274740018106154,5.814115e-06,2.1843618e-07,1e-07,0.5,4.3973184,4.5189095,2.206691,-2.546194,9.917499,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
REG1A,0.974,0.026000000000000023,3.623314391272682,1.388872e-05,7.6717504e-07,1e-07,0.5,4.3899546,4.5303593,2.5309703,-8.245472,11.972214,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
