,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
LCN2,0.9788,0.021199999999999997,3.83232568840914,0.0017249725,5.192302e-05,1e-07,0.5,4.884661,4.846687,2.3935733,-3.3097239,12.989353,1.178024,0.01727257,0.5121951219512199,0.01652892561983471,12.642219,0.17855394,True,Tumor vs Normal,Tumor,Normal
SERF1B,0.9714,0.02859999999999996,3.525331272729971,5.7734877e-07,8.587914e-06,1e-07,0.5,-4.7895646,-5.0411882,2.3468747,-10.921014,5.5304985,0.0049247383,0.0092464825,0.004878048780487805,0.008264462809917356,0.049120985,0.10205994,True,Tumor vs Normal,Tumor,Normal
HIST1H4B,0.9698,0.030200000000000005,3.469247619476059,9.098127e-06,0.00012158587,1e-07,0.5,-4.7754316,-5.266426,2.5928876,-11.254297,6.755666,0.01724415,0.2067286,0.01951219512195122,0.17355371900826447,0.16687799,2.083345,True,Tumor vs Normal,Tumor,Normal
C6orf99,0.9574,0.04259999999999997,3.112366799386283,1.5901975e-06,1.7386645e-05,1e-07,0.5,-4.717684,-5.098485,2.9284756,-11.99301,6.1041307,0.0,0.025778666,0.0,0.024793388429752067,0.0,0.25258073,True,Tumor vs Normal,Tumor,Normal
PEG10,0.9598,0.040200000000000014,3.172857695461819,2.6084672e-06,1.04259655e-07,1e-07,0.5,4.6794825,4.8256664,2.2794795,-4.664238,11.466515,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
KANTR,0.9413999999999999,0.058600000000000096,2.7766332723581004,9.3790095e-07,7.544861e-06,1e-07,0.5,-4.6737947,-5.1625586,3.3828702,-11.932121,8.020987,0.010114587,0.0,0.00975609756097561,0.0,0.09599694,0.0,True,Tumor vs Normal,Tumor,Normal
MMP12,0.9512,0.048799999999999955,2.969993838112496,4.455195e-06,1.9947423e-07,1e-07,0.5,4.67044,4.718109,2.7692163,-6.7299786,14.714434,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
CEACAM3,0.9668,0.03320000000000001,3.371441482045512,3.2154244e-06,7.9751124e-05,1e-07,0.5,-4.645351,-4.6926713,2.9276564,-14.105238,7.7599096,0.006750193,0.112972096,0.00975609756097561,0.09917355371900827,0.06402554,1.2916179,True,Tumor vs Normal,Tumor,Normal
PLVAP,0.9544,0.045599999999999974,3.041174945442932,2.6952791e-06,1.491569e-07,1e-07,0.5,4.642557,4.744385,2.5482647,-4.3668137,13.536215,0.0044148164,0.0,0.004878048780487805,0.0,0.035992693,0.0,True,Tumor vs Normal,Tumor,Normal
ZBTB16,0.9556,0.044399999999999995,3.0690997312529054,9.341798e-06,0.00014478786,1e-07,0.5,-4.498976,-4.6566405,3.0579247,-12.110803,6.7576475,0.016556216,0.15597698,0.014634146341463414,0.1322314049586777,0.1764455,1.6546221,True,Tumor vs Normal,Tumor,Normal
PTOV1-AS2,0.9626,0.03739999999999999,3.2479669954574106,7.070584e-07,7.819039e-06,1e-07,0.5,-4.485578,-4.8651686,2.3936408,-10.106912,7.3529644,0.0,0.032238018,0.0,0.024793388429752067,0.0,0.36275145,True,Tumor vs Normal,Tumor,Normal
C1QA,0.958,0.04200000000000004,3.127177932030695,1.8531768e-05,7.731112e-07,1e-07,0.5,4.482692,4.4326935,2.5916214,-4.997818,15.762494,0.027673807,0.0,0.01951219512195122,0.0,0.32238275,0.0,True,Tumor vs Normal,Tumor,Normal
S100A9,0.9588,0.041200000000000014,3.1472440139160347,2.823453e-05,1.5473245e-06,1e-07,0.5,4.4818864,4.488918,2.7622209,-6.864909,13.699616,0.022846296,0.0,0.01951219512195122,0.0,0.23825693,0.0,True,Tumor vs Normal,Tumor,Normal
UNC5C,0.9703999999999999,0.02960000000000007,3.4899336687670712,3.234166e-06,6.8184556e-05,1e-07,0.5,-4.472592,-4.5843763,2.4745262,-12.036403,5.920457,0.006750193,0.06436911,0.00975609756097561,0.049586776859504134,0.06402554,0.7063682,True,Tumor vs Normal,Tumor,Normal
LINC00265,0.9431999999999999,0.05680000000000007,2.809741858041937,6.0531784e-07,8.551604e-06,1e-07,0.5,-4.4455085,-4.7071333,2.8185804,-11.484996,6.036419,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
MT-ATP8,0.9364,0.06359999999999999,2.689429118717184,0.00013197068,0.0007056144,1e-07,0.5,-4.4445066,-4.593069,3.4556143,-11.714543,6.227689,0.17105317,0.7457032,0.151219512195122,0.4793388429752059,1.7840196,8.105982,True,Tumor vs Normal,Tumor,Normal
CDK3,0.9510000000000001,0.04899999999999993,2.9656935708684005,9.87948e-07,6.831075e-06,1e-07,0.5,-4.4227057,-4.8388014,2.3314772,-10.451729,3.7219505,0.0,0.009166991,0.0,0.01652892561983471,0.0,0.08136527,True,Tumor vs Normal,Tumor,Normal
RBP2,0.9380000000000001,0.061999999999999944,2.7166154133318052,2.9824001e-05,2.1356493e-06,1e-07,0.5,4.4224124,4.6173477,3.8291438,-9.916556,18.391539,0.046351437,0.0077608675,0.01951219512195122,0.008264462809917356,0.48166996,0.07597178,True,Tumor vs Normal,Tumor,Normal
SLC9A3,0.9538,0.04620000000000002,3.0274740018106154,5.2830048e-05,0.00015104878,1e-07,0.5,-4.38611,-4.84704,3.4465399,-12.490143,7.4115143,0.06533474,0.13657531,0.053658536585365846,0.10743801652892562,0.70873415,1.6437675,True,Tumor vs Normal,Tumor,Normal
IGHG1,0.9551999999999999,0.04480000000000006,3.0597123904721473,0.00014060838,2.3092437e-06,1e-07,0.5,4.385107,4.354467,2.5217435,-3.4818592,12.1727915,0.12385708,0.0,0.09756097560975611,0.0,1.4141412,0.0,True,Tumor vs Normal,Tumor,Normal
HIST1H2BB,0.9576,0.04239999999999999,3.1172815665995963,1.759821e-06,3.271892e-05,1e-07,0.5,-4.381019,-4.452279,2.9558904,-14.513556,6.422449,0.0,0.07398865,0.0,0.05785123966942149,0.0,0.78875643,True,Tumor vs Normal,Tumor,Normal
IGHV5-51,0.9541999999999999,0.04580000000000006,3.0365889941012614,4.8029057e-07,3.3271033e-06,1e-07,0.5,-4.3541517,-4.666666,2.611015,-11.265121,8.187403,0.0,0.019748991,0.0,0.01652892561983471,0.0,0.22813839,True,Tumor vs Normal,Tumor,Normal
HIST1H3C,0.9746,0.025399999999999978,3.6472775729448257,2.1783853e-06,3.431267e-05,1e-07,0.5,-4.349348,-4.3722944,2.3292997,-12.959719,4.7768784,0.0,0.08143886,0.0,0.08264462809917356,0.0,0.8417448,True,Tumor vs Normal,Tumor,Normal
SLC17A4,0.9622,0.037799999999999945,3.236912972482433,3.1603886e-05,0.00039735954,1e-07,0.5,-4.340513,-4.5330505,3.0533707,-12.8983345,8.173276,0.07584935,0.40507856,0.06829268292682926,0.2975206611570247,0.79781765,4.4994717,True,Tumor vs Normal,Tumor,Normal
EDC4,0.9521999999999999,0.047800000000000065,2.991749258560003,7.4717836e-06,4.3471235e-05,1e-07,0.5,-4.2834606,-4.7101755,2.6377501,-9.919006,5.150466,0.0066678827,0.080980256,0.004878048780487805,0.0743801652892562,0.07383991,0.90734994,True,Tumor vs Normal,Tumor,Normal
TBC1D8,0.9556,0.044399999999999995,3.0690997312529054,2.483026e-05,0.00022539186,1e-07,0.5,-4.280047,-4.549816,2.6677403,-12.366775,5.602605,0.022829965,0.30920026,0.01951219512195122,0.24793388429752067,0.2764932,3.2075741,True,Tumor vs Normal,Tumor,Normal
ARHGEF18,0.9660000000000001,0.03399999999999992,3.3468030258307224,5.735625e-06,6.163925e-05,1e-07,0.5,-4.261218,-4.522729,2.3424616,-10.267432,4.0734205,0.0,0.08764643,0.0,0.0743801652892562,0.0,0.8907205,True,Tumor vs Normal,Tumor,Normal
TMEM158,0.9488000000000001,0.05119999999999991,2.9194583114251484,3.2008238e-06,1.4179781e-07,1e-07,0.5,4.2409616,4.222045,2.459756,-4.612974,12.341068,0.008571815,0.0,0.00975609756097561,0.0,0.08911192,0.0,True,Tumor vs Normal,Tumor,Normal
NBPF10,0.9628,0.03720000000000001,3.2535366861990203,3.641678e-06,4.352345e-05,1e-07,0.5,-4.221985,-4.220889,2.478929,-11.45579,4.0250063,0.012945706,0.04463021,0.01951219512195122,0.03305785123966942,0.122361675,0.50632703,True,Tumor vs Normal,Tumor,Normal
IGHM,0.9482,0.05179999999999996,2.907175118698705,9.036032e-05,2.6061182e-06,1e-07,0.5,4.221348,4.409672,2.7286584,-4.948448,12.671485,0.1016754,0.0,0.09756097560975611,0.0,1.1451513,0.0,True,Tumor vs Normal,Tumor,Normal
C4orf47,0.9383999999999999,0.0616000000000001,2.723514275118577,1.9970464e-07,1.9621907e-06,1e-07,0.5,-4.200434,-4.5149384,2.5158465,-10.087122,5.516468,0.0,0.008632701,0.0,0.008264462809917356,0.0,0.083912075,True,Tumor vs Normal,Tumor,Normal
HLA-DQA1,0.944,0.05600000000000005,2.8247743074321585,2.5394344e-05,4.6059395e-07,1e-07,0.5,4.1823072,4.161541,2.7390733,-6.1089096,18.47406,0.01595813,0.0,0.014634146341463414,0.0,0.1366078,0.0,True,Tumor vs Normal,Tumor,Normal
CD177,0.9446,0.055400000000000005,2.8361817937898715,6.7447814e-05,0.0010654166,1e-07,0.5,-4.181202,-4.15193,3.4427717,-15.010377,11.599117,0.047075313,0.55447346,0.05853658536585365,0.33884297520661133,0.45679176,5.9320326,True,Tumor vs Normal,Tumor,Normal
ALDOB,0.9562,0.04379999999999995,3.0833330609571905,0.00019628553,8.240683e-06,1e-07,0.5,4.145099,4.038747,2.5686224,-5.6313944,13.990652,0.29114956,0.0,0.2048780487804879,0.0,3.1159139,0.0,True,Tumor vs Normal,Tumor,Normal
AQP8,0.9432,0.05679999999999996,2.809741858041939,0.0001075592,0.0010361135,1e-07,0.5,-4.1194606,-4.127675,4.3673534,-18.18853,11.256603,0.11083589,0.785461,0.05853658536585365,0.3636363636363633,1.323452,8.8056755,True,Tumor vs Normal,Tumor,Normal
CLCA4,0.9424,0.057599999999999985,2.794907082195586,0.0002742153,0.0021720252,1e-07,0.5,-4.119436,-4.2901917,5.0657086,-17.906475,14.847938,0.2597062,0.8111707,0.1560975609756098,0.38016528925619797,2.8026736,9.313076,True,Tumor vs Normal,Tumor,Normal
DPH1,0.9556,0.044399999999999995,3.0690997312529054,2.8459194e-06,1.2532464e-05,1e-07,0.5,-4.118247,-4.5851665,2.6709008,-11.028483,5.6443567,0.009956821,0.014893588,0.00975609756097561,0.01652892561983471,0.121394865,0.15309004,True,Tumor vs Normal,Tumor,Normal
MYOM1,0.9584,0.04159999999999997,3.1371648301434383,2.9156456e-06,4.576962e-05,1e-07,0.5,-4.116892,-4.1822186,2.7532964,-13.021382,6.620468,0.0,0.069333784,0.0,0.049586776859504134,0.0,0.80647796,True,Tumor vs Normal,Tumor,Normal
GUCA2B,0.9444,0.05559999999999998,2.8323664346874557,0.00010738808,0.0013612015,1e-07,0.5,-4.1121154,-4.217778,4.074854,-15.374136,10.196345,0.19522627,1.0183686,0.14146341463414638,0.4132231404958673,2.0743048,11.788669,True,Tumor vs Normal,Tumor,Normal
CREB3L3,0.9418,0.05820000000000003,2.7839074218687356,1.5944286e-06,1.5997703e-05,1e-07,0.5,-4.1015935,-4.294117,3.3363347,-13.06578,8.929519,0.0,0.026293678,0.0,0.024793388429752067,0.0,0.33002108,True,Tumor vs Normal,Tumor,Normal
IGLC2,0.9612,0.038799999999999946,3.209762009904824,0.0007433721,2.1041504e-05,1e-07,0.5,4.0515165,4.701014,2.828157,-5.763109,10.92968,0.54924595,0.0,0.40000000000000024,0.0,6.1474843,0.0,True,Tumor vs Normal,Tumor,Normal
HIST2H2AA4,0.9523999999999999,0.04760000000000009,2.99615215379111,1.1989802e-06,9.016861e-06,1e-07,0.5,-4.0191607,-4.0520906,2.5945213,-11.418413,5.8222647,0.005004616,0.025514934,0.004878048780487805,0.024793388429752067,0.04934837,0.25983828,True,Tumor vs Normal,Tumor,Normal
IGLC3,0.9521999999999999,0.047800000000000065,2.991749258560003,0.00022170565,6.4043784e-06,1e-07,0.5,4.00548,4.425811,2.6921785,-6.756563,11.771086,0.15749994,0.0,0.13658536585365857,0.0,1.7473725,0.0,True,Tumor vs Normal,Tumor,Normal
DANT2,0.9362,0.06379999999999997,2.6860757924569056,2.5375166e-06,4.026432e-05,1e-07,0.5,-3.9935503,-4.4857802,3.7050922,-12.71908,9.674271,0.0005592835,0.046529766,0.004878048780487805,0.04132231404958678,0.0036456033,0.4498999,True,Tumor vs Normal,Tumor,Normal
AC009065.4,0.9568,0.043200000000000016,3.0977536669163523,1.7761521e-06,1.2545709e-05,1e-07,0.5,-3.9917312,-4.3170223,2.3299236,-11.027294,5.505907,0.0,0.047768783,0.0,0.04132231404958678,0.0,0.53101236,True,Tumor vs Normal,Tumor,Normal
FAM215B,0.9444,0.05559999999999998,2.8323664346874557,4.2118995e-06,5.3887386e-05,1e-07,0.5,-3.9820614,-4.1984143,3.303339,-12.145018,7.942137,0.0046940595,0.05285028,0.004878048780487805,0.049586776859504134,0.044402096,0.54651237,True,Tumor vs Normal,Tumor,Normal
PDF,0.9356,0.06440000000000001,2.676074257008553,1.978793e-06,6.0874304e-06,1e-07,0.5,-3.9634821,-4.780012,2.6537035,-9.115181,4.086364,0.0,0.0053089103,0.0,0.008264462809917356,0.0,0.04146348,True,Tumor vs Normal,Tumor,Normal
PRRG3,0.955,0.04500000000000004,3.0550486389594163,1.0651765e-06,9.81918e-06,1e-07,0.5,-3.9596128,-4.2072716,2.3784535,-11.688506,7.3479347,0.0,0.023726061,0.0,0.01652892561983471,0.0,0.30818436,True,Tumor vs Normal,Tumor,Normal
CCL18,0.9503999999999999,0.04960000000000009,2.9528919237864995,7.0360957e-06,3.2395994e-07,1e-07,0.5,3.9489067,4.034871,2.3006244,-6.2622795,12.941682,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
DNAH7,0.9458,0.054200000000000026,2.859350047835406,6.182215e-06,7.093352e-05,1e-07,0.5,-3.9323423,-4.2113395,3.0670078,-12.33327,7.983844,0.006159998,0.10163313,0.00975609756097561,0.09090909090909091,0.055387706,1.0470221,True,Tumor vs Normal,Tumor,Normal
HIST1H3J,0.9536,0.0464,3.0229446320482345,1.955268e-06,1.3815132e-05,1e-07,0.5,-3.8962195,-4.1815195,2.6298578,-11.679746,7.035322,0.009875438,0.03251087,0.00975609756097561,0.03305785123966942,0.09706813,0.31994432,True,Tumor vs Normal,Tumor,Normal
TMEM117,0.945,0.05500000000000005,2.843851571025116,1.1690774e-05,0.00010660593,1e-07,0.5,-3.8683422,-4.12494,2.6413014,-10.611831,6.787899,0.011856845,0.16455057,0.014634146341463414,0.14049586776859505,0.120216504,1.7002671,True,Tumor vs Normal,Tumor,Normal
BASP1,0.952,0.04800000000000004,2.987363826054364,1.0915654e-05,6.5066354e-07,1e-07,0.5,3.8654876,4.0157385,2.259841,-4.015299,12.22891,0.01932425,0.0,0.02926829268292683,0.0,0.2047389,0.0,True,Tumor vs Normal,Tumor,Normal
LMO2,0.9672,0.03280000000000005,3.3839764893716042,1.1077211e-05,7.1549306e-07,1e-07,0.5,3.8534856,4.010808,1.9217299,-4.2446194,10.0883465,0.00941513,0.0,0.00975609756097561,0.0,0.10076164,0.0,True,Tumor vs Normal,Tumor,Normal
RNASE6,0.9442,0.05579999999999996,2.828563970104445,5.5362707e-06,3.0677796e-07,1e-07,0.5,3.846383,3.9156523,2.4179304,-6.3434525,12.93559,0.010137866,0.0,0.00975609756097561,0.0,0.13050973,0.0,True,Tumor vs Normal,Tumor,Normal
RPS10,0.9502,0.049799999999999955,2.948657314443122,0.00078857533,4.3310018e-05,1e-07,0.5,3.8438575,4.206316,2.9909062,-6.6596394,11.927589,0.66513604,0.07683052,0.41463414634146367,0.06611570247933884,6.943752,0.89930475,True,Tumor vs Normal,Tumor,Normal
ATP6V0C,0.9574,0.04259999999999997,3.112366799386283,3.4460143e-05,0.000118049575,1e-07,0.5,-3.8393884,-4.2633114,3.2725263,-11.404726,6.690984,0.050641898,0.10980216,0.053658536585365846,0.12396694214876033,0.4869683,1.0824206,True,Tumor vs Normal,Tumor,Normal
AIF1,0.9494,0.05059999999999998,2.931878442728327,1.2368926e-05,6.808725e-07,1e-07,0.5,3.838707,3.9102564,2.454539,-6.5666637,14.427597,0.01661719,0.0,0.01951219512195122,0.0,0.16881981,0.0,True,Tumor vs Normal,Tumor,Normal
MBOAT1,0.9478,0.052200000000000024,2.8990608336247803,1.2077696e-05,8.07659e-05,1e-07,0.5,-3.838199,-4.1187534,2.5732515,-10.436734,6.0081577,0.0,0.14166674,0.0,0.11570247933884298,0.0,1.5502687,True,Tumor vs Normal,Tumor,Normal
IGLV1-40,0.9394,0.06059999999999999,2.740946326146231,1.6507147e-06,5.159895e-06,1e-07,0.5,-3.836616,-4.4944315,2.7316248,-10.831108,7.4762487,0.0,0.017406236,0.0,0.01652892561983471,0.0,0.21762311,True,Tumor vs Normal,Tumor,Normal
ZNF658,0.9388,0.06120000000000003,2.7304551217118043,9.242898e-07,8.059817e-06,1e-07,0.5,-3.8335464,-3.9759731,2.875655,-11.976026,6.6439457,0.0,0.0092464825,0.0,0.008264462809917356,0.0,0.10205994,True,Tumor vs Normal,Tumor,Normal
PATL2,0.9374,0.06259999999999999,2.706344658305962,4.1617263e-06,2.4208794e-05,1e-07,0.5,-3.8324418,-4.063829,3.4270887,-11.763411,10.022616,0.012381455,0.022714484,0.014634146341463414,0.03305785123966942,0.12999998,0.22654082,True,Tumor vs Normal,Tumor,Normal
MEIS1,0.9470000000000001,0.052999999999999936,2.8830070015143923,4.3866494e-06,6.260715e-05,1e-07,0.5,-3.8309624,-3.8211546,3.2195196,-15.104642,8.976553,0.008907191,0.12257928,0.01951219512195122,0.10743801652892562,0.08612723,1.3344746,True,Tumor vs Normal,Tumor,Normal
HIST1H3A,0.9446,0.055400000000000005,2.8361817937898715,3.5060764e-06,5.290943e-05,1e-07,0.5,-3.8258305,-3.8610048,2.5504634,-11.673262,5.3573456,0.0078101503,0.08202688,0.014634146341463414,0.0743801652892562,0.0705901,0.81019706,True,Tumor vs Normal,Tumor,Normal
TSPAN33,0.9564,0.04359999999999997,3.088118866327286,4.2963493e-06,2.544045e-07,1e-07,0.5,3.8241625,3.9424753,1.9943905,-3.9128475,11.214354,0.007280495,0.0,0.00975609756097561,0.0,0.060367532,0.0,True,Tumor vs Normal,Tumor,Normal
HIST1H2AM,0.9608,0.03920000000000001,3.199089279275342,2.1296232e-06,2.8058952e-05,1e-07,0.5,-3.8215277,-3.97151,2.2011013,-10.670934,4.9205866,0.007133142,0.08408467,0.00975609756097561,0.0743801652892562,0.08383526,0.8465799,True,Tumor vs Normal,Tumor,Normal
DLGAP1,0.9456,0.054400000000000004,2.8554553195417203,8.263631e-07,9.382867e-06,1e-07,0.5,-3.8128316,-3.9409742,2.5718079,-11.561951,6.3423166,0.0,0.009278311,0.0,0.008264462809917356,0.0,0.08962758,True,Tumor vs Normal,Tumor,Normal
IGHG3,0.9376,0.06240000000000001,2.7097579938564973,0.00017101102,4.3220825e-06,1e-07,0.5,3.7762785,4.0474005,2.9411979,-5.142536,11.039835,0.16872413,0.0,0.151219512195122,0.0,1.9248203,0.0,True,Tumor vs Normal,Tumor,Normal
IGKC,0.966,0.03400000000000003,3.3468030258307184,0.0018128178,6.7782705e-05,1e-07,0.5,3.7715328,4.374688,2.631206,-5.626871,10.112881,1.2147164,0.04010372,0.6292682926829273,0.04132231404958678,13.381486,0.40603375,True,Tumor vs Normal,Tumor,Normal
PITX1,0.9554,0.04459999999999997,3.0643960281814424,1.5966865e-05,1.6678817e-06,1e-07,0.5,3.7636204,3.821834,2.1123638,-3.8679333,10.496965,0.013824813,0.0,0.01951219512195122,0.0,0.15486191,0.0,True,Tumor vs Normal,Tumor,Normal
MMP1,0.944,0.05600000000000005,2.8247743074321585,1.4376223e-05,4.7624968e-07,1e-07,0.5,3.7603707,3.6503077,2.403367,-4.0735893,12.669387,0.0037796933,0.0,0.004878048780487805,0.0,0.033291344,0.0,True,Tumor vs Normal,Tumor,Normal
