Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	1/96	3.776733e-02	5.610893e-02	0	0	2.992030e+01	9.802821e+01	PARL
GO_Biological_Process_2023	Regulation Of Defense Response (GO:0031347)	1/97	3.815407e-02	5.610893e-02	0	0	2.960714e+01	9.670056e+01	LACC1
GO_Biological_Process_2023	Regulation Of Organelle Organization (GO:0033043)	1/100	3.931350e-02	5.616215e-02	0	0	2.870563e+01	9.289679e+01	PARL
GO_Biological_Process_2023	Protein Processing (GO:0016485)	1/117	4.586053e-02	6.197369e-02	0	0	2.447783e+01	7.544436e+01	PARL
GO_Biological_Process_2023	Protein Maturation (GO:0051604)	1/117	4.586053e-02	6.197369e-02	0	0	2.447783e+01	7.544436e+01	PARL
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	1/127	4.969346e-02	6.538614e-02	0	0	2.252381e+01	6.761382e+01	LACC1
GO_Biological_Process_2023	Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	1/134	5.236849e-02	6.713909e-02	0	0	2.133083e+01	6.291421e+01	IGKC
GO_Biological_Process_2023	Regulation Of Cellular Component Organization (GO:0051128)	1/153	5.959610e-02	7.449512e-02	0	0	1.864662e+01	5.258654e+01	ZNF469
GO_Biological_Process_2023	Peptide Biosynthetic Process (GO:0043043)	1/158	6.149006e-02	7.498788e-02	0	0	1.804823e+01	5.033433e+01	RPS10
GO_Biological_Process_2023	Macromolecule Biosynthetic Process (GO:0009059)	1/183	7.090992e-02	8.441657e-02	0	0	1.554945e+01	4.114921e+01	RPS10
GO_Biological_Process_2023	Translation (GO:0006412)	1/234	8.987025e-02	1.045003e-01	0	0	1.211465e+01	2.918890e+01	RPS10
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	1/240	9.207847e-02	1.046346e-01	0	0	1.180693e+01	2.816088e+01	LACC1
GO_Biological_Process_2023	Gene Expression (GO:0010467)	1/296	1.124634e-01	1.249594e-01	0	0	9.538499e+00	2.084283e+01	RPS10
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	1/320	1.210765e-01	1.316049e-01	0	0	8.810121e+00	1.860110e+01	LACC1
GO_Biological_Process_2023	Proteolysis (GO:0006508)	1/330	1.246437e-01	1.325996e-01	0	0	8.537994e+00	1.777863e+01	PARL
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1/763	2.674539e-01	2.785978e-01	0	0	3.605174e+00	4.754533e+00	ZNF469
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	1/1025	3.435800e-01	3.505918e-01	0	0	2.646205e+00	2.827035e+00	ZNF469
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	1/2028	5.749271e-01	5.749271e-01	0	0	1.266122e+00	7.008135e-01	ZNF469
