,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
TRBV29-1,0.9472,0.05279999999999996,2.886998894581037,1.947717e-07,1.65288e-06,1e-07,0.5,-5.1906114,-5.698578,2.7509365,-11.975723,2.9018307,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
FKBP1C,0.9468000000000001,0.053199999999999914,2.8790293038842174,7.4331656e-06,1.8953686e-05,1e-07,0.5,-5.1904025,-6.5157294,3.4584513,-10.732942,4.8184595,0.0,0.08761187,0.0,0.3333333333333333,0.0,0.6562886,True,Tumor vs Normal,Tumor,Normal
TRBV7-3,0.9490000000000001,0.050999999999999934,2.923582980344599,2.6408554e-06,2.0058742e-05,1e-07,0.5,-5.1741843,-6.041817,2.495759,-10.087963,1.9878502,0.004188428,0.0,0.011627906976744186,0.0,0.03437566,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV19,0.9422,0.05779999999999996,2.791228628190702,4.0384293e-07,2.3777443e-06,1e-07,0.5,-5.151267,-6.0153427,3.0323193,-13.605448,3.5884495,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
AC114763.1,0.9442,0.05579999999999996,2.828563970104445,1.6024593e-07,1.1752242e-06,1e-07,0.5,-5.0869193,-5.918104,2.5455754,-10.4433,2.8589401,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV3D-11,0.9436,0.056400000000000006,2.817233022322269,6.587429e-07,4.3393343e-06,1e-07,0.5,-5.038906,-5.6998005,2.827002,-11.178936,3.0696201,0.0034100001,0.0,0.011627906976744186,0.0,0.025423693,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV20-1,0.9456,0.054400000000000004,2.8554553195417203,1.4950945e-06,8.189801e-06,1e-07,0.5,-5.023751,-5.900956,3.2057645,-11.662135,3.8065166,0.0049195667,0.0,0.011627906976744186,0.0,0.040339053,0.0,True,Tumor vs Normal,Tumor,Normal
HNRNPUL2-BSCL2,0.9394,0.06059999999999999,2.740946326146231,2.5807634e-07,1.6992911e-06,1e-07,0.5,-5.0074763,-5.702263,2.9197633,-11.953222,3.467802,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV4-1,0.9456,0.054400000000000004,2.8554553195417203,2.331092e-07,1.5689254e-06,1e-07,0.5,-4.9951096,-5.621916,3.0347993,-11.800018,3.8406696,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
AC233755.2,0.947,0.05300000000000005,2.88300700151439,6.87791e-07,2.1705503e-06,1e-07,0.5,-4.9806337,-5.7431526,3.1705859,-11.730825,4.7112513,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV1-40,0.9448,0.05520000000000003,2.840010141024949,1.5700149e-06,9.038275e-06,1e-07,0.5,-4.928654,-5.6205273,2.8670206,-11.045564,2.8204298,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV3-20,0.9572,0.04279999999999995,3.1074740302487736,1.1124041e-05,5.9599985e-05,1e-07,0.5,-4.9152517,-5.6484666,2.631865,-10.827976,2.64462,0.009416939,0.0,0.023255813953488372,0.0,0.08031207,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV1D-39,0.9646,0.03539999999999999,3.305001415376299,9.804743e-07,3.3218623e-06,1e-07,0.5,-4.9068365,-5.7515907,2.9134889,-10.62454,3.6937275,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV3-11,0.9412,0.05879999999999996,2.7730136425053487,9.113153e-06,4.0599378e-05,1e-07,0.5,-4.8445277,-5.730531,2.7798326,-10.904161,2.8082037,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
PDXP,0.9662000000000001,0.03379999999999994,3.3529097641232144,3.753646e-06,3.318951e-05,1e-07,0.5,-4.671552,-5.0516696,2.3282201,-9.541118,2.4985113,0.018356826,0.08761187,0.046511627906976744,0.3333333333333333,0.15011635,0.6562886,True,Tumor vs Normal,Tumor,Normal
IGHV3-30,0.9424,0.057599999999999985,2.794907082195586,5.5446953e-06,2.343178e-05,1e-07,0.5,-4.6701922,-5.0359435,2.80048,-11.12216,2.7130527,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TTTY14,0.9470000000000001,0.052999999999999936,2.8830070015143923,2.6821414e-07,1.7905103e-06,1e-07,0.5,-4.6286454,-5.1993227,2.2625663,-8.585617,3.2690983,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV24,0.9533999999999999,0.046600000000000086,3.0184337975356486,1.0551149e-07,1.2370592e-06,1e-07,0.5,-4.601419,-4.8334684,2.1830475,-9.852184,2.346922,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV1-51,0.9598000000000001,0.0401999999999999,3.1728576954618215,1.8022206e-06,8.640185e-06,1e-07,0.5,-4.556208,-5.14758,2.5366492,-11.277637,4.962267,0.0034100001,0.0,0.011627906976744186,0.0,0.025423693,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV1D-8,0.9536,0.0464,3.0229446320482345,3.0192157e-07,2.3095051e-06,1e-07,0.5,-4.4776425,-4.7533817,2.3992696,-10.453211,3.5931263,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV1-16,0.9501999999999999,0.049800000000000066,2.94865731444312,2.9679886e-06,8.19779e-06,1e-07,0.5,-4.4683175,-5.3226614,2.9388785,-10.58425,3.617097,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
GSTM1,0.9712000000000001,0.028799999999999937,3.5181566962377144,9.307325e-06,1.343613e-05,1e-07,0.5,-4.4636264,-5.841404,3.7047794,-10.557265,4.4681654,0.03838853,0.0,0.046511627906976744,0.0,0.35673076,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV3-23,0.95,0.050000000000000044,2.9444387896927755,3.0582914e-06,2.2621878e-05,1e-07,0.5,-4.409815,-4.687085,2.2874444,-10.31283,2.025504,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV3-21,0.9476,0.0524,2.8950257006709337,2.94348e-06,1.5251744e-05,1e-07,0.5,-4.364956,-4.63597,2.4371603,-10.108724,3.3378267,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
AC233755.1,0.9551999999999999,0.04480000000000006,3.0597123904721473,1.61002e-06,4.421853e-06,1e-07,0.5,-4.290626,-4.833452,3.2786834,-11.582706,5.1376553,0.0041690217,0.0,0.011627906976744186,0.0,0.031388644,0.0,True,Tumor vs Normal,Tumor,Normal
AL645728.1,0.9522,0.047799999999999954,2.9917492585600054,3.013735e-07,1.7041391e-06,1e-07,0.5,-4.257085,-4.6662216,2.8524075,-10.03216,4.0500374,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV1-44,0.954,0.04600000000000004,3.03202206805009,1.4696063e-06,1.0778834e-05,1e-07,0.5,-4.2200146,-4.4635706,2.7245984,-11.480823,4.3761024,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
SH2D6,0.9636,0.03639999999999999,3.276107231750535,1.791184e-07,1.7275979e-06,1e-07,0.5,-4.187168,-4.181287,2.1666827,-11.2101,2.756218,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
RPS10-NUDT3,0.9472,0.05279999999999996,2.886998894581037,2.0136724e-07,1.3537083e-06,1e-07,0.5,-4.173051,-4.7429934,2.040986,-8.847601,1.0390778,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV7-4,0.941,0.05900000000000005,2.7694055368151407,1.6827543e-07,9.2128005e-07,1e-07,0.5,-4.170409,-4.751136,2.2784986,-9.007486,3.4411144,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRDV1,0.9454,0.05459999999999998,2.8515740630356436,2.520516e-07,1.8670321e-06,1e-07,0.5,-4.157016,-4.41201,2.5059762,-10.93161,3.4615192,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV2-11,0.9586,0.04139999999999999,3.1421927747802774,1.782779e-06,8.421132e-06,1e-07,0.5,-4.137299,-4.4487343,2.4724429,-10.475329,4.105174,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV2-23,0.9621999999999999,0.037800000000000056,3.23691297248243,5.1300462e-06,2.8493738e-05,1e-07,0.5,-4.134793,-4.462982,2.532294,-10.929869,3.5625505,0.010144375,0.0,0.011627906976744186,0.0,0.10783547,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV4-31,0.9576,0.04239999999999999,3.1172815665995963,1.1606887e-06,2.0260375e-06,1e-07,0.5,-4.0268903,-4.676895,3.3552725,-10.893761,6.5940075,0.0041690217,0.0,0.011627906976744186,0.0,0.031388644,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV4-59,0.9420000000000001,0.05799999999999994,2.787562102231878,1.8394727e-06,6.978187e-06,1e-07,0.5,-3.988825,-4.32075,2.8141677,-11.145079,4.1950293,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV10-1,0.9396,0.06040000000000001,2.744464992923915,8.426728e-08,3.8057593e-07,1e-07,0.5,-3.9851503,-4.4456253,2.1898944,-9.455065,3.3364124,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV1-9,0.9552,0.04479999999999995,3.0597123904721504,5.109243e-06,2.0706892e-05,1e-07,0.5,-3.9698062,-4.3986206,3.1312973,-10.268477,4.4047604,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV2-30,0.9586,0.04139999999999999,3.1421927747802774,5.2201835e-06,1.5870944e-05,1e-07,0.5,-3.9299958,-4.3565435,2.7890172,-10.55607,6.5581455,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
AC008914.1,0.9486,0.0514,2.9153488569717028,8.47869e-07,3.916034e-06,1e-07,0.5,-3.9287727,-4.253295,2.5969136,-9.560715,4.4933233,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV4-39,0.9578,0.042200000000000015,3.122218540340339,3.9842066e-06,1.7755492e-05,1e-07,0.5,-3.860283,-4.2977123,2.2290392,-9.093252,3.0963163,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
NLRP6,0.9506,0.0494,2.9571427480765746,4.0474143e-07,2.7369556e-06,1e-07,0.5,-3.7711344,-4.1085224,1.8743525,-8.602402,2.134077,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
RETNLB,0.9404,0.059599999999999986,2.7586495854431625,1.4786764e-07,6.911316e-07,1e-07,0.5,-3.7105691,-4.1166687,1.9149615,-8.656849,4.364544,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV3-7,0.9484,0.05159999999999998,2.911254498449377,4.1496683e-06,1.7777476e-05,1e-07,0.5,-3.7088315,-4.188431,2.3049664,-9.916779,4.5226374,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV9-2,0.9496,0.0504,2.936049480336206,1.8181756e-06,3.9560096e-06,1e-07,0.5,-3.6939797,-4.458789,3.0066798,-10.176033,5.1818466,0.0,0.08761187,0.0,0.3333333333333333,0.0,0.6562886,True,Tumor vs Normal,Tumor,Normal
IGHV1-2,0.966,0.03400000000000003,3.3468030258307184,4.3687132e-06,7.3350584e-06,1e-07,0.5,-3.6245773,-4.4193373,2.617248,-8.15106,4.3445396,0.007634918,0.0,0.023255813953488372,0.0,0.056321386,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV8-61,0.9424,0.057599999999999985,2.794907082195586,1.9105778e-06,7.4202867e-06,1e-07,0.5,-3.5539808,-3.9219675,2.4173105,-9.625427,3.8708153,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV3-48,0.941,0.05900000000000005,2.7694055368151407,1.8141167e-06,7.8481335e-06,1e-07,0.5,-3.5329607,-3.789163,2.4933763,-9.590264,4.30614,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
GPR25,0.944,0.05600000000000005,2.8247743074321585,9.520174e-07,1.4812023e-06,1e-07,0.5,-3.5201879,-4.5924177,3.1746676,-9.261585,4.810459,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
SH2D7,0.9482,0.05179999999999996,2.907175118698705,1.7569513e-07,1.0631879e-06,1e-07,0.5,-3.3574817,-3.4469223,1.6796143,-8.469374,1.9059067,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV2-29,0.9404,0.059599999999999986,2.7586495854431625,1.0616747e-06,4.404123e-06,1e-07,0.5,-3.3341691,-3.5320473,2.3412645,-8.789335,4.1411324,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
DUOX1,0.9392,0.060799999999999965,2.7374385062754003,8.045959e-06,6.35486e-07,1e-07,0.5,3.3142254,3.4929562,2.2510202,-3.0007744,9.228023,0.017787332,0.0,0.05813953488372093,0.0,0.15382539,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV2-24,0.9462,0.05379999999999996,2.867180320724311,2.1651942e-06,5.5489822e-06,1e-07,0.5,-3.1411114,-3.5422058,2.3889449,-9.748348,3.695712,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRPM5,0.9452,0.05479999999999996,2.8477061794568197,1.2832797e-07,7.2103376e-07,1e-07,0.5,-3.0312645,-3.0094652,1.5794607,-8.878929,2.0438366,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGLC2,0.947,0.05300000000000005,2.88300700151439,0.0005358509,4.160475e-05,1e-07,0.5,2.879483,3.5007682,2.4231596,-5.1200304,9.228992,0.28744522,0.08761187,0.4069767441860467,0.3333333333333333,2.5581117,0.6562886,True,Tumor vs Normal,Tumor,Normal
CHST2,0.9450000000000001,0.05499999999999994,2.843851571025118,3.0082709e-05,5.466665e-06,1e-07,0.5,2.2707913,2.3270173,1.0894356,-1.7557507,5.5441933,0.06546047,0.0,0.11627906976744184,0.0,0.5888006,0.0,True,Tumor vs Normal,Tumor,Normal
PRSS21,0.9394,0.06059999999999999,2.740946326146231,3.3301842e-06,9.792992e-06,1e-07,0.5,-2.1958861,-2.1960163,1.5473777,-8.870661,2.7214136,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
